multiplex	node	score
4	Anatomy_UBERON:0000955	0.0007144467781384678
4	Anatomy_UBERON:0001017	0.0007016068677904658
4	Anatomy_UBERON:0001016	0.0007013823830927842
4	Anatomy_UBERON:0002298	0.000676526736198371
4	Anatomy_UBERON:0002037	0.0006758587583208409
4	Anatomy_UBERON:0000033	0.0006718958012752937
4	Anatomy_UBERON:0002410	0.0006681599720718914
4	Anatomy_UBERON:0002148	0.0006419950843758821
4	Anatomy_UBERON:0000011	0.0006409439653341028
4	Anatomy_UBERON:0000988	0.0006409219267934848
4	Anatomy_UBERON:0001577	0.000639754328003169
4	Anatomy_UBERON:0001456	0.0006393457336258866
4	Anatomy_UBERON:0001908	0.0006389959225865962
4	Anatomy_UBERON:0002275	0.000637909698862491
4	Anatomy_UBERON:0003129	0.0006371830625675491
4	Anatomy_UBERON:0002360	0.0006369247865036585
4	Anatomy_UBERON:0001148	0.0006365427951502702
4	Anatomy_UBERON:0001780	0.0006364912658981131
4	Anatomy_UBERON:0002361	0.0006357966971033848
4	Anatomy_UBERON:0001532	0.0006354736863388263
4	Anatomy_UBERON:0001649	0.0006351850766832817
4	Anatomy_UBERON:0002240	0.0006189546561863655
4	Anatomy_UBERON:0001891	0.0006001463577160496
4	Anatomy_UBERON:0001893	0.0005986609856498369
4	Anatomy_UBERON:0001890	0.0005953039723699255
4	Anatomy_UBERON:0001896	0.0005932350342780715
4	Anatomy_UBERON:0002707	0.0005922607428120955
4	Anatomy_UBERON:0002385	0.0005915752585650036
4	Anatomy_UBERON:0002028	0.0005794317121369873
4	Anatomy_UBERON:0000045	0.0005751403964749392
4	Anatomy_UBERON:0002285	0.0005746009721532572
4	Anatomy_UBERON:0002129	0.0005725764469279031
4	Anatomy_UBERON:0002130	0.000571838964785589
4	Anatomy_UBERON:0001759	0.0005694343444255771
4	Anatomy_UBERON:0002606	0.0005692952602585147
4	Anatomy_UBERON:0001723	0.0005692377067734838
4	Anatomy_UBERON:0001690	0.0005691286507168582
4	Anatomy_UBERON:0002102	0.0005682706658045818
4	Anatomy_UBERON:0002673	0.0005681901529740137
4	Anatomy_UBERON:0001677	0.0005680872844274658
4	Anatomy_UBERON:0001884	0.0005674947379530232
4	Anatomy_UBERON:0001814	0.0005673827869265755
4	Anatomy_UBERON:0001021	9.767566948373419e-05
4	Anatomy_UBERON:0000010	9.497980320245732e-05
4	Anatomy_UBERON:0001460	9.205791999318666e-05
4	Anatomy_UBERON:0001675	8.860351203984022e-05
4	Anatomy_UBERON:0004535	8.501886159093195e-05
4	Anatomy_UBERON:0001981	7.38453120075532e-05
4	Anatomy_UBERON:0000974	7.33671747227424e-05
4	Anatomy_UBERON:0001785	7.239125925764293e-05
4	Anatomy_UBERON:0000013	7.174962975010906e-05
4	Anatomy_UBERON:0001905	7.159698306725297e-05
4	Anatomy_UBERON:0002389	7.14922977419991e-05
4	Anatomy_UBERON:0001771	7.132642781476209e-05
4	Anatomy_UBERON:0001645	7.129078669148622e-05
4	Anatomy_UBERON:0002363	7.126218198210173e-05
4	Anatomy_UBERON:0001643	7.11493147374788e-05
4	Anatomy_UBERON:0002398	7.084411794180838e-05
4	Anatomy_UBERON:0002413	7.047038892384667e-05
4	Anatomy_UBERON:0001597	7.00769562619211e-05
4	Anatomy_UBERON:0002377	6.962404390212355e-05
4	Anatomy_UBERON:0001676	6.957362554433651e-05
4	Anatomy_UBERON:0001535	6.951660108855491e-05
4	Anatomy_UBERON:0001070	6.938221057283366e-05
4	Anatomy_UBERON:0001646	6.93207675537299e-05
4	Anatomy_UBERON:0001633	6.929660919021797e-05
4	Anatomy_UBERON:0001989	6.923583830369936e-05
4	Anatomy_UBERON:0001827	6.922175970021327e-05
4	Anatomy_UBERON:0001644	6.90870150478149e-05
4	Anatomy_UBERON:0001627	6.894182350764164e-05
4	Anatomy_UBERON:0001825	6.891901969538817e-05
4	Anatomy_UBERON:0001598	6.890880274936108e-05
4	Anatomy_UBERON:0001805	6.889585865157473e-05
4	Anatomy_UBERON:0002925	6.882217633204623e-05
4	Anatomy_UBERON:0001620	6.86889962002143e-05
4	Anatomy_UBERON:0001762	6.862732239292231e-05
4	Anatomy_UBERON:0002441	6.825901065097218e-05
4	Anatomy_UBERON:0002519	6.820348111908534e-05
4	Anatomy_UBERON:0001636	6.817405317009329e-05
4	Anatomy_UBERON:0001717	6.789462349518663e-05
4	Anatomy_UBERON:0002369	3.4223255581440554e-05
4	Anatomy_UBERON:0000473	3.370870258443673e-05
4	Anatomy_UBERON:0000948	3.36718493317003e-05
4	Anatomy_UBERON:0002368	3.2499968203949734e-05
4	Anatomy_UBERON:0002107	3.117347877418554e-05
4	Anatomy_UBERON:0002048	3.0306263721125518e-05
4	Anatomy_UBERON:0000178	3.0174085660106046e-05
4	Anatomy_UBERON:0000029	2.7508568556922596e-05
4	Anatomy_UBERON:0002046	2.6993081052764737e-05
4	Anatomy_UBERON:0002367	2.525365417351442e-05
4	Anatomy_UBERON:0001013	2.448944350963573e-05
4	Anatomy_UBERON:0000026	2.4010520415605905e-05
4	Anatomy_UBERON:0002103	2.3762386189948514e-05
4	Anatomy_UBERON:0002387	2.3620397382531765e-05
4	Anatomy_UBERON:0000007	2.3596470938427224e-05
4	Anatomy_UBERON:0000978	2.3338137048771002e-05
4	Anatomy_UBERON:0000474	2.3086313396374172e-05
4	Anatomy_UBERON:0002378	2.2671534386077273e-05
4	Anatomy_UBERON:0000992	2.177973713432585e-05
4	Anatomy_UBERON:0000996	2.104563294102573e-05
