multiplex	node	score
6	Side Effect_C0042963	2.8685265211654115e-05
6	Side Effect_C0027497	2.8464377776913766e-05
6	Side Effect_C0018681	2.843540312200342e-05
6	Side Effect_C0011603	2.611638300844015e-05
6	Side Effect_C0015230	2.594765794657084e-05
6	Side Effect_C2830004	2.5860210150426757e-05
6	Side Effect_C0012833	2.5562544900375774e-05
6	Side Effect_C0004093	2.3045767737718346e-05
6	Side Effect_C0015672	2.1149567521395933e-05
6	Side Effect_C0004134	2.1042785351677058e-05
6	Side Effect_C0085631	2.082014006991695e-05
6	Side Effect_C1443060	2.002060907082038e-05
6	Side Effect_C0232462	1.9380209255152547e-05
6	Side Effect_C0009806	1.9088602725627015e-05
6	Side Effect_C0020517	1.8855855787338528e-05
6	Side Effect_C0033774	1.8586907330118917e-05
6	Side Effect_C0042571	1.839320930005794e-05
6	Side Effect_C0011991	1.830984114799632e-05
6	Side Effect_C0017178	1.810716009425063e-05
6	Side Effect_C0009676	1.7897194211832703e-05
6	Side Effect_C0012569	1.7843824211339392e-05
6	Side Effect_C0003123	1.733168555114695e-05
6	Side Effect_C0015967	1.725765304643324e-05
6	Side Effect_C0917801	1.6835601128077187e-05
6	Side Effect_C0003467	1.628397356364395e-05
6	Side Effect_C0027765	1.608515875978876e-05
6	Side Effect_C0023530	1.591526194340519e-05
6	Side Effect_C0040034	1.561749801885063e-05
6	Side Effect_C0013395	1.5515782545390653e-05
6	Side Effect_C0037274	1.5481884569913607e-05
6	Side Effect_C0028738	1.5328182108879764e-05
6	Side Effect_C0040822	1.500276504558725e-05
6	Side Effect_C0178298	1.4889356698667428e-05
6	Side Effect_C0030554	1.4634369449059928e-05
6	Side Effect_C0013144	1.4595039167701294e-05
6	Side Effect_C0018524	1.4508537745572342e-05
6	Side Effect_C0042109	1.4320855555218226e-05
6	Side Effect_C0004936	1.4297702048735376e-05
6	Side Effect_C0233494	1.4021419231900571e-05
6	Side Effect_C0027769	1.3977212109628e-05
6	Side Effect_C0015397	1.3789759816801106e-05
6	Side Effect_C0020649	1.3757844280669957e-05
6	Side Effect_C0002871	1.369013637301086e-05
6	Side Effect_C0036974	1.344887941335431e-05
6	Side Effect_C0948594	1.3350200618186964e-05
6	Side Effect_C0036572	1.3270861328995691e-05
6	Side Effect_C0014742	1.3233948606744168e-05
6	Side Effect_C0162429	1.2988254446980868e-05
6	Side Effect_C0022107	1.2942634028959989e-05
6	Side Effect_C0009450	1.2853855476504369e-05
6	Side Effect_C0001824	1.2777742391731421e-05
6	Side Effect_C0344232	1.2554909456614862e-05
6	Side Effect_C0428977	1.2327609470810863e-05
6	Side Effect_C0033975	1.2196635511455975e-05
6	Side Effect_C0039070	1.1814985577459321e-05
6	Side Effect_C0011570	1.1528388128989357e-05
6	Side Effect_C0038325	1.1477561775053946e-05
6	Side Effect_C0001807	1.1362521653276111e-05
6	Side Effect_C0003862	1.1360732678986571e-05
6	Side Effect_C0041657	1.1309227779265628e-05
6	Side Effect_C0030193	1.1290122036307748e-05
6	Side Effect_C0234215	1.1188202012150303e-05
6	Side Effect_C0424295	1.1112480699408211e-05
6	Side Effect_C0000737	1.1013762246634888e-05
6	Side Effect_C0520966	1.097843924396973e-05
6	Side Effect_C0231528	1.0937015211913869e-05
6	Side Effect_C0043096	1.0822947386664551e-05
6	Side Effect_C0043352	1.0662213943957706e-05
6	Side Effect_C0014518	1.0647498446043285e-05
6	Side Effect_C1306341	1.0570908091147829e-05
6	Side Effect_C0267792	1.0464758200600297e-05
6	Side Effect_C0021053	1.0375094536781737e-05
6	Side Effect_C0035455	1.0331589232716977e-05
6	Side Effect_C0687713	1.0318237340458298e-05
6	Side Effect_C0032285	1.0214061071439487e-05
6	Side Effect_C0014591	1.020637956700611e-05
6	Side Effect_C0549249	1.0187837340690796e-05
6	Side Effect_C0233472	1.0103715399768887e-05
6	Side Effect_C0085633	1.0090638950776816e-05
6	Side Effect_C0020458	1.0054659437846812e-05
6	Side Effect_C0010200	9.952946698833408e-06
6	Side Effect_C0233632	9.927274968073269e-06
6	Side Effect_C0497156	9.848057749488417e-06
6	Side Effect_C0037199	9.794811778249989e-06
6	Side Effect_C0575081	9.6387812774748e-06
6	Side Effect_C0027947	9.609359469703004e-06
6	Side Effect_C0233414	9.606723166042419e-06
6	Side Effect_C0004604	9.58737244549296e-06
6	Side Effect_C0002994	9.567991210168255e-06
6	Side Effect_C0006277	9.561354153701347e-06
6	Side Effect_C0032617	9.510524947169806e-06
6	Side Effect_C0231218	9.499026582203032e-06
6	Side Effect_C0039231	9.474603595817375e-06
6	Side Effect_C2047937	9.470047976296524e-06
6	Side Effect_C0002792	9.359975330422466e-06
6	Side Effect_C0018965	9.356540720418388e-06
6	Side Effect_C0014457	9.273739744516066e-06
6	Side Effect_C0009782	9.209249626310873e-06
6	Side Effect_C1167965	9.192798608087586e-06
6	Side Effect_C0040264	9.182958186675721e-06
